departamento;provincia;distrito;ubigeo;capital_legal;categoría;altitud;población;latitud;longitud
Ayacucho;Lucanas;Ocaña;050612;Ocaña;Pueblo;2650.0;2010;-14.39888889;-74.82277778
Ayacucho;Lucanas;Otoca;050613;Otoca;Pueblo;1882.8;1628;-14.49;-74.68666667
Ayacucho;Lucanas;Saisa;050614;Saisa;Pueblo;3070.4;833;-14.94027778;-74.41722222
Ayacucho;Lucanas;San Cristóbal;050615;San Cristóbal;Pueblo;3586.6;1780;-14.74305556;-74.22222222
Ayacucho;Lucanas;San Juan;050616;San Juan;Villa;3290.3;949;-14.65166667;-74.19916667
Ayacucho;Lucanas;San Pedro;050617;San Pedro;Villa;3115.1;2508;-14.76694444;-74.09777778
Ayacucho;Lucanas;San Pedro de Palco;050618;San Pedro de Palco;Pueblo;2537.6;786;-14.41194444;-74.65138889
Ayacucho;Lucanas;Sancos;050619;Sancos;Pueblo;2825.5;4684;-15.06277778;-73.95222222
Ayacucho;Lucanas;Santa Ana de Huaycahuacho;050620;Santa Ana de Huaycahuacho;Pueblo;2983.9;866;-14.22638889;-73.95666667
Ayacucho;Lucanas;Santa Lucia;050621;Santa Lucia;Pueblo;2252.3;1518;-14.97833333;-74.52388889
Ayacucho;Parinacochas;Coracora;050701;Coracora;Ciudad;3166.0;12618;-15.01694444;-73.78138889
Ayacucho;Parinacochas;Chumpi;050702;Chumpi;Villa;3226.2;1852;-15.09444444;-73.74805556
Ayacucho;Parinacochas;Coronel Castañeda;050703;Aniso;Pueblo;3621.9;2193;-14.80722222;-73.28222222
Ayacucho;Parinacochas;Pacapausa;050704;Pacapausa;Pueblo;2820.6;403;-14.95027778;-73.36777778
Ayacucho;Parinacochas;Pullo;050705;Pullo;Ciudad;3037.3;8222;-15.21;-73.82666667
Ayacucho;Parinacochas;Puyusca;050706;Incuyo;Pueblo;3306.9;1963;-15.24694444;-73.56944444
Ayacucho;Parinacochas;San Francisco de Rivacayco;050707;San Francisco de Rivacayco;Pueblo;2832.6;449;-14.99694444;-73.35111111
Ayacucho;Parinacochas;Upahuacho;050708;Upahuacho;Pueblo;3340.5;844;-14.90722222;-73.3975
Ayacucho;Páucar del Sara Sara;Pausa;050801;Pausa;Villa;2536.2;3399;-15.27861111;-73.34416667
Ayacucho;Páucar del Sara Sara;Colta;050802;Colta;Pueblo;3266.6;329;-15.16277778;-73.29388889
Ayacucho;Páucar del Sara Sara;Corculla;050803;Corculla;Pueblo;3503.2;392;-15.26277778;-73.20027778
Ayacucho;Páucar del Sara Sara;Lampa;050804;Lampa;Pueblo;2809.4;1762;-15.185;-73.34916667
Ayacucho;Páucar del Sara Sara;Marcabamba;050805;Marcabamba;Pueblo;2614.8;548;-15.14972222;-73.34166667
Ayacucho;Páucar del Sara Sara;Oyolo;050806;Oyolo;Villa;3410.0;1815;-15.18;-73.18527778
Ayacucho;Páucar del Sara Sara;Pararca;050807;Pararca;Villa;3047.0;300;-15.2175;-73.46472222
Ayacucho;Páucar del Sara Sara;San Javier de Alpabamba;050808;San Javier de Alpabamba;Pueblo;2627.5;205;-15.05666667;-73.32222222
Ayacucho;Páucar del Sara Sara;San José de Ushua;050809;San José de Ushua;Pueblo;3033.7;266;-15.225;-73.22666667
Ayacucho;Páucar del Sara Sara;Sara Sara;050810;Quilcata;Pueblo;3304.8;374;-15.24527778;-73.45305556
Ayacucho;Sucre;Querobamba;050901;Querobamba;Ciudad;3516.1;2569;-14.01166667;-73.83861111
Ayacucho;Sucre;Belén;050902;Belén;Pueblo;3223.2;278;-13.80888889;-73.7575
Ayacucho;Sucre;Chalcos;050903;Chalcos;Pueblo;3676.5;421;-13.84805556;-73.75416667
Ayacucho;Sucre;Chilcayoc;050904;Chilcayoc;Pueblo;3404.4;449;-13.88305556;-73.72722222
Ayacucho;Sucre;Huacaña;050905;Huacaña;Pueblo;3185.8;312;-14.17222222;-73.88638889
Ayacucho;Sucre;Morcolla;050906;Morcolla;Pueblo;3503.8;1178;-14.10861111;-73.87194444
Ayacucho;Sucre;Paico;050907;Paico;Pueblo;3110.5;461;-14.03833333;-73.64222222
Ayacucho;Sucre;San Pedro de Larcay;050908;San Pedro de Larcay;Pueblo;3395.0;784;-14.16861111;-73.57277778
Ayacucho;Sucre;San Salvador de Quije;050909;San Salvador de Quije;Pueblo;3221.8;839;-13.96833333;-73.73472222
Ayacucho;Sucre;Santiago de Paucaray;050910;Santiago de Paucaray;Pueblo;3250.9;513;-14.04444444;-73.6375
Ayacucho;Sucre;Soras;050911;Soras;Pueblo;3432.3;976;-14.11444444;-73.60444444
Ayacucho;Víctor Fajardo;Huancapi;051001;Huancapi;Ciudad;3105.4;1769;-13.75222222;-74.06666667
Ayacucho;Víctor Fajardo;Alcamenca;051002;Alcamenca;Pueblo;3173.3;1208;-13.65722222;-74.14722222
Ayacucho;Víctor Fajardo;Apongo;051003;Apongo;Pueblo;3077.6;469;-14.01333333;-73.93222222
Ayacucho;Víctor Fajardo;Asquipata;051004;Asquipata;Pueblo;3332.4;474;-14.05472222;-73.90944444
Ayacucho;Víctor Fajardo;Canaria;051005;Canaria;Villa;3042.6;3998;-13.92305556;-73.90472222
Ayacucho;Víctor Fajardo;Cayara;051006;Cayara;Pueblo;3207.4;1092;-13.79527778;-73.98861111
Ayacucho;Víctor Fajardo;Colca;051007;Colca;Pueblo;3003.0;975;-13.7125;-74.03388889
Ayacucho;Víctor Fajardo;Huamanquiquia;051008;Huamanquiquia;Villa;3390.2;1069;-13.72916667;-74.27222222
Ayacucho;Víctor Fajardo;Huancaraylla;051009;Huancaraylla;Pueblo;3245.6;1137;-13.71888889;-74.1025
Ayacucho;Víctor Fajardo;Hualla;051010;San Pedro de Huaya;Villa;3423.1;1771;-13.85;-73.95083333
Ayacucho;Víctor Fajardo;Sarhua;051011;Sarhua;Villa;3184.3;2536;-13.67277778;-74.32027778
Ayacucho;Víctor Fajardo;Vilcanchos;051012;Vilcanchos;Villa;3011.0;2290;-13.61138889;-74.5325
Ayacucho;Vilcas Huamán;Vilcas Huamán;051101;Vilcas Huamán;Villa;3493.9;6229;-13.6525;-73.95388889
Ayacucho;Vilcas Huamán;Accomarca;051102;Accomarca;Pueblo;3386.5;782;-13.80055556;-73.90416667
Ayacucho;Vilcas Huamán;Carhuanca;051103;Carhuanca;Villa;2979.8;763;-13.7425;-73.78722222
Ayacucho;Vilcas Huamán;Concepción;051104;Concepción;Pueblo;3060.7;1392;-13.5325;-73.87527778
Ayacucho;Vilcas Huamán;Huambalpa;051105;Huambalpa;Pueblo;3293.7;1158;-13.75027778;-73.93166667
Ayacucho;Vilcas Huamán;Independencia;051106;Paccha Huallhua;Pueblo;3606.2;999;-13.85277778;-73.87722222
Ayacucho;Vilcas Huamán;Saurama;051107;Saurama;Pueblo;3574.1;979;-13.69555556;-73.75944444
Ayacucho;Vilcas Huamán;Vischongo;051108;Vischongo;Pueblo;3149.6;3816;-13.58916667;-73.99527778
Cajamarca;Cajamarca;Cajamarca;060101;Cajamarca;Ciudad;2731.2;252188;-7.15472222;-78.51083333
Cajamarca;Cajamarca;Asunción;060102;Asunción;Villa;2253.5;6531;-7.32472222;-78.51861111
Cajamarca;Cajamarca;Chetilla;060103;Chetilla;Pueblo;2801.6;3754;-7.14694444;-78.67333333
Cajamarca;Cajamarca;Cospán;060104;Cospán;Pueblo;2470.7;6914;-7.42722222;-78.54222222
Cajamarca;Cajamarca;Encañada;060105;Encañada;Pueblo;3086.8;18314;-7.08694444;-78.34444444
Cajamarca;Cajamarca;Jesús;060106;Jesús;Ciudad;2567.5;16928;-7.24861111;-78.37916667
Cajamarca;Cajamarca;Llacanora;060107;Llacanora;Pueblo;2620.6;6781;-7.19361111;-78.42666667
Cajamarca;Cajamarca;Los Baños del Inca;060108;Los Baños del Inca;Pueblo;2685.0;58177;-7.16361111;-78.46444444
Cajamarca;Cajamarca;Magdalena;060109;Magdalena;Pueblo;1298.1;8555;-7.25083333;-78.65972222
Cajamarca;Cajamarca;Matara;060110;Matara;Pueblo;2833.9;3704;-7.25472222;-78.25972222
Cajamarca;Cajamarca;Namora;060111;Namora;Pueblo;2764.6;10488;-7.20277778;-78.32472222
Cajamarca;Cajamarca;San Juan;060112;San Juan;Pueblo;2336.2;4395;-7.29166667;-78.4975
Cajamarca;Cajabamba;Cajabamba;060201;Cajabamba;Ciudad;2686.5;35192;-7.62305556;-78.04611111
Cajamarca;Cajabamba;Cachachi;060202;Cachachi;Pueblo;3223.9;25616;-7.44888889;-78.26888889
Cajamarca;Cajabamba;Condebamba;060203;Cauday;Pueblo;2828.5;15688;-7.57361111;-78.06972222
Cajamarca;Cajabamba;Sitacocha;060204;Lluchubamba;Pueblo;3209.1;7597;-7.51944444;-77.96944444
Cajamarca;Celendín;Celendín;060301;Celendín;Ciudad;2628.6;30220;-6.86694444;-78.14305556
Cajamarca;Celendín;Chumuch;060302;Chumuch;Pueblo;2201.8;2481;-6.60277778;-78.20027778
Cajamarca;Celendín;Cortegana;060303;Chimuch (Cortegana);Pueblo;2351.7;6871;-6.51305556;-78.32888889
Cajamarca;Celendín;Huasmín;060304;Huasmín;Pueblo;2542.9;9717;-6.8375;-78.24472222
Cajamarca;Celendín;Jorge Chávez;060305;Lucmapampa;Pueblo;2645.9;420;-6.94111111;-78.09166667
Cajamarca;Celendín;José Gálvez;060306;Huacapampa;Pueblo;2617.7;2631;-6.92555556;-78.13277778
Cajamarca;Celendín;Miguel Iglesias;060307;Chalan;Pueblo;2813.1;3489;-6.65027778;-78.2325
Cajamarca;Celendín;Oxamarca;060308;Oxamarca;Pueblo;2835.9;5462;-7.04222222;-78.06833333
Cajamarca;Celendín;Sorochuco;060309;Sorochuco;Pueblo;2662.8;6519;-6.91194444;-78.25527778
Cajamarca;Celendín;Sucre;060310;Sucre;Ciudad;2632.2;5142;-6.94277778;-78.13527778
Cajamarca;Celendín;Utco;060311;Utco;Pueblo;2225.1;1007;-6.89638889;-78.06333333
Cajamarca;Celendín;La Libertad de Pallán;060312;La Libertad de  Pallán;Pueblo;2951.8;6422;-6.72388889;-78.2825
Cajamarca;Chota;Chota;060401;Chota;Ciudad;2429.8;52925;-6.55972222;-78.64694444
Cajamarca;Chota;Anguia;060402;Anguia;Pueblo;2619.9;2846;-6.34194444;-78.60527778
Cajamarca;Chota;Chadin;060403;Chadin;Pueblo;2428.5;3439;-6.47138889;-78.41944444
Cajamarca;Chota;Chiguirip;060404;Chiguirip;Pueblo;2652.1;3247;-6.42833333;-78.72138889
Cajamarca;Chota;Chimbán;060405;Chimbán;Pueblo;1668.2;1831;-6.25166667;-78.47888889
Cajamarca;Chota;Choropampa;060406;Choropampa;Pueblo;2215.1;1979;-6.37111111;-78.41194444
Cajamarca;Chota;Cochabamba;060407;Cochabamba;Pueblo;1687.5;5490;-6.47388889;-78.88583333
Cajamarca;Chota;Conchán;060408;Conchán;Pueblo;2320.6;5719;-6.44472222;-78.65583333
Cajamarca;Chota;Huambos;060409;Huambos;Pueblo;2292.0;8193;-6.45277778;-78.96111111
Cajamarca;Chota;Lajas;060410;Lajas;Pueblo;2151.1;11088;-6.56055556;-78.73472222
Cajamarca;Chota;Llama;060411;Llama;Ciudad;2111.8;7074;-6.51444444;-79.12027778
Cajamarca;Chota;Miracosta;060412;Miracosta;Villa;2983.4;3128;-6.40444444;-79.28361111
Cajamarca;Chota;Paccha;060413;Paccha;Pueblo;2130.2;4392;-6.4975;-78.42361111
Cajamarca;Chota;Pion;060414;Pion;Pueblo;1834.4;1089;-6.17777778;-78.4825
Cajamarca;Chota;Querocoto;060415;Querocoto;Pueblo;2444.9;8624;-6.35972222;-79.03444444
Cajamarca;Chota;San Juan de Licupis;060416;Licupis;Pueblo;3030.9;924;-6.42416667;-79.24222222
Cajamarca;Chota;Tacabamba;060417;Tacabamba;Ciudad;2076.8;15736;-6.39277778;-78.61138889
Cajamarca;Chota;Tocmoche;060418;Tocmoche;Pueblo;1313.2;833;-6.41277778;-79.36083333
Cajamarca;Chota;Chalamarca;060419;Chalamarca;Pueblo;2666.9;9288;-6.50305556;-78.47972222
Cajamarca;Contumazá;Contumazá;060501;Contumazá;Ciudad;2694.6;7655;-7.36666667;-78.80527778
Cajamarca;Contumazá;Chilete;060502;Chilete;Ciudad;882.6;2458;-7.22138889;-78.83972222
Cajamarca;Contumazá;Cupisnique;060503;Trinidad;Villa;1903.7;1285;-7.34888889;-79.02972222
Cajamarca;Contumazá;Guzmango;060504;Guzmango;Villa;2567.8;2811;-7.38388889;-78.89611111
Cajamarca;Contumazá;San Benito;060505;San Benito;Ciudad;1386.0;3628;-7.425;-78.9275
Cajamarca;Contumazá;Santa Cruz de Toled;060506;Santa Cruz de Toled;Villa;2425.9;986;-7.34444444;-78.83666667
Cajamarca;Contumazá;Tantarica;060507;Catan;Villa;2780.1;2663;-7.30055556;-78.93305556
Cajamarca;Contumazá;Yonán;060508;Tembladera;Ciudad;452.5;6489;-7.25305556;-79.13111111
Cajamarca;Cutervo;Cutervo;060601;Cutervo;Ciudad;2665.1;50915;-6.37722222;-78.81805556
Cajamarca;Cutervo;Callayuc;060602;Callayuc;Pueblo;1557.9;9381;-6.18111111;-78.91055556
Cajamarca;Cutervo;Choros;060603;Choros;Pueblo;473.6;3206;-5.9;-78.69388889
Cajamarca;Cutervo;Cujillo;060604;Cujillo;Pueblo;1598.4;2461;-6.10694444;-78.57388889
Cajamarca;Cutervo;La Ramada;060605;La Ramada;Pueblo;2130.7;3751;-6.25333333;-78.57555556
Cajamarca;Cutervo;Pimpingos;060606;Pimpingos;Pueblo;1756.5;4784;-6.06194444;-78.75861111
Cajamarca;Cutervo;Querocotillo;060607;Querocotillo;Pueblo;2003.0;12435;-6.27361111;-79.03777778
Cajamarca;Cutervo;San Andrés de Cutervo;060608;San Andrés de Cutervo;Pueblo;2089.8;3952;-6.23888889;-78.71277778
Cajamarca;Cutervo;San Juan de Cutervo;060609;San Juan de Cutervo;Pueblo;1644.9;1761;-6.16305556;-78.59805556
Cajamarca;Cutervo;San Luis de Lucma;060610;San Luis de Lucma;Pueblo;1916.2;2708;-6.29388889;-78.60361111
Cajamarca;Cutervo;Santa Cruz;060611;Santa Cruz;Pueblo;1708.2;2497;-6.095;-78.85277778
Cajamarca;Cutervo;Santo Domingo de La Capilla;060612;Santo Domingo de La Capilla;Pueblo;1761.3;4878;-6.24472222;-78.85527778
Cajamarca;Cutervo;Santo Tomás;060613;Santo Tomás;Pueblo;2167.1;7397;-6.15138889;-78.68194444
Cajamarca;Cutervo;Socota;060614;Socota;Villa;1847.4;8649;-6.31527778;-78.69944444
Cajamarca;Cutervo;Toribio Casanova;060615;La Sacilia;Pueblo;1463.8;997;-6.00416667;-78.69833333
Cajamarca;Hualgayoc;Bambamarca;060701;Bambamarca;Ciudad;2555.5;61515;-6.67972222;-78.51888889
Cajamarca;Hualgayoc;Chugur;060702;Chugur;Pueblo;2765.1;2691;-6.67083333;-78.73833333
Cajamarca;Hualgayoc;Hualgayoc;060703;Hualgayoc;Ciudad;3530.2;15697;-6.76472222;-78.60805556
Cajamarca;Jaén;Jaén;060801;Jaén;Ciudad;727.7;110148;-5.70888889;-78.80916667
Cajamarca;Jaén;Bellavista;060802;Bellavista;Ciudad;438.4;16507;-5.66777778;-78.67722222
Cajamarca;Jaén;Chontali;060803;Chontali;Pueblo;1636.0;10512;-5.64611111;-79.08833333
Cajamarca;Jaén;Colasay;060804;Colasay;Pueblo;1800.3;10124;-5.97861111;-79.06861111
Cajamarca;Jaén;Huabal;060805;Huabal;Pueblo;1379.6;9065;-5.6125;-78.89972222
Cajamarca;Jaén;Las Pirias;060806;Las Pirias;Pueblo;1620.0;4683;-5.62722222;-78.85277778
Cajamarca;Jaén;Pomahuaca;060807;Pomahuaca;Pueblo;1097.3;9325;-5.93138889;-79.22944444
Cajamarca;Jaén;Pucará;060808;Pucará;Pueblo;908.9;6903;-6.04138889;-79.12833333
Cajamarca;Jaén;Sallique;060809;Sallique;Pueblo;1700.8;7459;-5.65805556;-79.31527778
Cajamarca;Jaén;San Felipe;060810;San Felipe;Pueblo;1860.9;4306;-5.77027778;-79.31388889
Cajamarca;Jaén;San José del Alto;060811;San José del Alto;Pueblo;1398.8;8185;-5.465;-79.01777778
Cajamarca;Jaén;Santa Rosa;060812;Santa Rosa;Villa;1238.4;9525;-5.43416667;-78.56666667
Cajamarca;San Ignacio;San Ignacio;060901;San Ignacio;Ciudad;1294.6;42546;-5.14611111;-79.00472222
Cajamarca;San Ignacio;Chirinos;060902;Chirinos;Pueblo;1850.2;16553;-5.30583333;-78.89833333
Cajamarca;San Ignacio;Huarango;060903;Huarango;Pueblo;775.6;17260;-5.27222222;-78.77583333
Cajamarca;San Ignacio;La Coipa;060904;La Coipa;Pueblo;1507.3;21625;-5.39277778;-78.90638889
Cajamarca;San Ignacio;Namballe;060905;Namballe;Pueblo;713.1;9517;-5.00416667;-79.08722222
Cajamarca;San Ignacio;San José de Lourdes;060906;San José de Lourdes;Pueblo;1133.7;20025;-5.10305556;-78.91416667
Cajamarca;San Ignacio;Tabaconas;060907;Tabaconas;Pueblo;1897.3;20345;-5.31611111;-79.28333333
Cajamarca;San Marcos;Pedro Gálvez;061001;San Marcos;Ciudad;2279.7;22715;-7.33583333;-78.17
Cajamarca;San Marcos;Chancay;061002;Chancay;Pueblo;2698.7;2982;-7.38805556;-78.12333333
Cajamarca;San Marcos;Eduardo Villanueva;061003;La Grama;Pueblo;2025.8;3393;-7.46444444;-78.13
Cajamarca;San Marcos;Gregorio Pita;061004;Paucamarca;Pueblo;2722.4;4545;-7.27361111;-78.16
Cajamarca;San Marcos;Ichocán;061005;Ichocán;Ciudad;2615.5;1905;-7.36888889;-78.12972222
Cajamarca;San Marcos;José Manuel Quiroz;061006;Shirac;Pueblo;2780.5;3430;-7.34944444;-78.04777778
Cajamarca;San Marcos;José Sabogal;061007;Venecia;Pueblo;3331.4;13216;-7.25111111;-78.03666667
Cajamarca;San Miguel;San Miguel;061101;San Miguel de Pallaques;Ciudad;2611.6;13234;-7.0;-78.85
Cajamarca;San Miguel;Bolívar;061102;Bolívar;Pueblo;940.1;1141;-6.97694444;-79.17805556
Cajamarca;San Miguel;Calquis;061103;Calquis;Pueblo;2876.7;4210;-6.98027778;-78.85
Cajamarca;San Miguel;Catilluc;061104;Catilluc;Pueblo;2869.9;2543;-6.80166667;-78.77916667
Cajamarca;San Miguel;El Prado;061105;El Prado;Pueblo;2856.9;1510;-7.03361111;-79.01083333
Cajamarca;San Miguel;La Florida;061106;La Florida;Pueblo;993.0;1986;-6.86861111;-79.12583333
Cajamarca;San Miguel;Llapa;061107;Llapa;Pueblo;2951.9;4123;-6.98083333;-78.8075
Cajamarca;San Miguel;Nanchoc;061108;Nanchoc;Pueblo;402.3;1352;-6.95944444;-79.2425
Cajamarca;San Miguel;Niepos;061109;Niepos;Pueblo;2456.7;2731;-6.92666667;-79.13
Cajamarca;San Miguel;San Gregorio;061110;San Gregorio;Pueblo;1856.8;2159;-7.05694444;-79.09527778
Cajamarca;San Miguel;San Silvestre de Cochán;061111;San Silvestre de Cochán;Pueblo;2939.7;3262;-6.9775;-78.77388889
Cajamarca;San Miguel;Tongod;061112;Tongod;Pueblo;2627.9;1884;-6.7575;-78.825
Cajamarca;San Miguel;Unión Agua Blanca;061113;Agua Blanca;Pueblo;2917.8;2845;-7.04666667;-79.06055556
Cajamarca;San Pablo;San Pablo;061201;San Pablo;Villa;2390.8;12877;-7.11861111;-78.82333333
Cajamarca;San Pablo;San Bernardino;061202;San Bernardino;Pueblo;1375.1;4318;-7.16805556;-78.82916667
Cajamarca;San Pablo;San Luis;061203;San Luis Grande;Pueblo;1393.9;747;-7.15694444;-78.86805556
Cajamarca;San Pablo;Tumbadén;061204;Tumbadén;Pueblo;3041.2;3519;-7.02527778;-78.73972222
Cajamarca;Santa Cruz;Santa Cruz;061301;Santa Cruz de Succhabamba;Ciudad;2036.2;9325;-6.62583333;-78.94416667
Cajamarca;Santa Cruz;Andabamba;061302;Andabamba;Pueblo;2549.9;1140;-6.66277778;-78.81694444
Cajamarca;Santa Cruz;Catache;061303;Catache;Pueblo;1362.7;9729;-6.67361111;-79.03277778
Cajamarca;Santa Cruz;Chancaybaños;061304;Chancaybaños;Pueblo;1641.0;3214;-6.57611111;-78.8675
Cajamarca;Santa Cruz;La Esperanza;061305;La Esperanza;Pueblo;1727.3;2108;-6.5925;-78.89583333
Cajamarca;Ninabamba;Ninabamba;061306;Ninabamba;Pueblo;2195.7;1653;-6.64972222;-78.7875
Cajamarca;Santa Cruz;Pulán;061307;Pulán;Pueblo;2083.6;3456;-6.73888889;-78.92027778
Cajamarca;Santa Cruz;Saucepampa;061308;Saucepampa;Pueblo;1930.8;1178;-6.69138889;-78.91611111
Cajamarca;Santa Cruz;Sexi;061309;Sexi;Pueblo;2477.5;403;-6.56416667;-79.05138889
Cajamarca;Santa Cruz;Uticyacu;061310;Uticyacu;Pueblo;2346.2;1092;-6.60666667;-78.79388889
Cajamarca;Santa Cruz;Yauyucán;061311;Yauyucán;Pueblo;2501.9;2603;-6.67722222;-78.81861111
Callao;Callao;Callao;070101;Callao;Ciudad;26.578;549626;-12.06305556;-77.14694444
Callao;Callao;Bellavista;070102;Bellavista;Pueblo;13.0;82009;-12.0625;-77.12916667
Callao;Callao;Carmen de La Legua Reynoso;070103;Carmen de La Legua Reynoso;Ciudad;82.3;47783;-12.03944444;-77.09027778
Callao;Callao;La Perla;070104;La Perla;Ciudad;37.0;64945;-12.06583333;-77.10805556
Callao;Callao;La Punta;070105;La Punta;Pueblo;28.74;3732;-12.07277778;-77.16333333
Callao;Callao;Ventanilla;070106;Ventanilla;Ciudad;43.25;422286;-11.87722222;-77.12777778
Callao;Callao;Mi Perú;070107;Mi Perú;Ciudad;117.57;58030;-11.855;-77.125
Cusco;Cusco;Cusco;080101;Cusco;Ciudad;3439.0;119732;-13.51916667;-71.97666667
Cusco;Cusco;Ccorca;080102;Ccorca;Pueblo;3674.7;2416;-13.58472222;-72.05916667
Cusco;Cusco;Poroy;080103;Poroy;Pueblo;3508.1;14777;-13.49444444;-72.04472222
Cusco;Cusco;San Jerónimo;080104;San Jerónimo;Pueblo;3288.7;81475;-13.54444444;-71.88361111
Cusco;Cusco;San Sebastián;080105;San Sebastián;Pueblo;3301.0;149718;-13.53027778;-71.93694444
Cusco;Cusco;Santiago;080106;Santiago;Ciudad;3463.7;108170;-13.52583333;-71.98305556
Cusco;Cusco;Saylla;080107;Saylla;Pueblo;3179.0;10034;-13.57;-71.82777778
Cusco;Cusco;Wanchaq;080108;Wanchaq;Ciudad;3423.8;61650;-13.52138889;-71.96666667
Cusco;Acomayo;Acomayo;080201;Acomayo;Villa;3235.3;4479;-13.91944444;-71.68361111
Cusco;Acomayo;Acopia;080202;Acopia;Pueblo;3723.7;3153;-14.0575;-71.49333333
Cusco;Acomayo;Acos;080203;Acos;Pueblo;3105.5;2319;-13.95111111;-71.73805556
Cusco;Acomayo;Mosoc Llacta;080204;Mosoc Llacta;Pueblo;3820.0;940;-14.12027778;-71.47305556
Cusco;Acomayo;Pomacanchi;080205;Pomacanchi;Pueblo;3708.5;7479;-14.03361111;-71.57416667
Cusco;Acomayo;Rondocán;080206;Rondocán;Pueblo;3393.5;1743;-13.77944444;-71.78194444
Cusco;Acomayo;Sangarara;080207;Sangarara;Pueblo;3788.1;3343;-13.94722222;-71.60333333
Cusco;Anta;Anta;080301;Anta;Pueblo;3363.0;27628;-13.45777778;-72.1475
Cusco;Anta;Ancahuasi;080302;Ancahuasi;Pueblo;3479.2;7943;-13.45722222;-72.30083333
Cusco;Anta;Cachimayo;080303;Cachimayo;Pueblo;3453.6;2909;-13.47777778;-72.06888889
Cusco;Anta;Chinchaypujio;080304;Chinchaypujio;Pueblo;3106.4;4244;-13.62972222;-72.23305556
Cusco;Anta;Huarocondo;080305;Huarocondo;Pueblo;3353.1;4409;-13.41583333;-72.2075
Cusco;Anta;Limatambo;080306;Limatambo;Pueblo;2632.9;7468;-13.47972222;-72.44277778
Cusco;Anta;Mollepata;080307;Mollepata;Pueblo;2863.6;3617;-13.50916667;-72.52777778
Cusco;Anta;Pucyura;080308;Pucyura;Pueblo;3384.3;3084;-13.47888889;-72.11111111
Cusco;Anta;Zurite;080309;Zurite;Pueblo;3424.1;3768;-13.45583333;-72.25583333
Cusco;Calca;Calca;080401;Calca;Ciudad;2955.2;24188;-13.32111111;-71.95555556
Cusco;Calca;Coya;080402;Coya;Pueblo;2969.9;3599;-13.38638889;-71.89833333
Cusco;Calca;Lamay;080403;Lamay;Pueblo;2959.9;6046;-13.36444444;-71.92083333
Cusco;Calca;Lares;080404;Lares;Pueblo;3193.4;6205;-13.10416667;-72.04472222
Cusco;Calca;Pisac;080405;Pisac;Pueblo;2986.0;11997;-13.42055556;-71.85055556
Cusco;Calca;San Salvador;080406;San Salvador;Pueblo;3011.5;6308;-13.49194444;-71.77861111
Cusco;Calca;Taray;080407;Taray;Pueblo;2991.1;4969;-13.42777778;-71.86694444
Cusco;Calca;Yanatile;080408;Quebrada Honda;Pueblo;1147.7;9085;-12.68166667;-72.27722222
Cusco;Canas;Yanaoca;080501;Yanaoca;Villa;3925.0;9226;-14.21666667;-71.43222222
Cusco;Canas;Checca;080502;Checca;Pueblo;3833.5;5412;-14.47333333;-71.39472222
Cusco;Canas;Kunturkanki;080503;El Descanso;Pueblo;3960.9;5139;-14.53472222;-71.30694444
Cusco;Canas;Langui;080504;Langui;Pueblo;3967.4;2014;-14.43222222;-71.27277778
Cusco;Canas;Layo;080505;Layo;Pueblo;3996.8;5441;-14.49416667;-71.15555556
Cusco;Canas;Pampamarca;080506;Pampamarca;Pueblo;3819.6;1865;-14.1475;-71.46027778
Cusco;Canas;Quehue;080507;Quehue;Pueblo;3793.6;2556;-14.38027778;-71.45555556
Cusco;Canas;Túpac Amaru;080508;Tungasuca;Pueblo;3809.1;2565;-14.16388889;-71.47611111
Cusco;Canchis;Sicuani;080601;Sicuani;Ciudad;3593.3;66264;-14.23805556;-71.23083333
Cusco;Canchis;Checacupe;080602;Checacupe;Pueblo;3459.1;5263;-14.02527778;-71.45388889
Cusco;Canchis;Combapata;080603;Combapata;Pueblo;3499.7;4972;-14.10194444;-71.43
Cusco;Canchis;Marangani;080604;Marangani;Pueblo;3719.9;10207;-14.35666667;-71.16861111
Cusco;Canchis;Pitumarca;080605;Pitumarca;Pueblo;3587.0;8605;-13.98027778;-71.4175
Cusco;Canchis;San Pablo;080606;San Pablo;Villa;3500.9;4349;-14.20222222;-71.315
Cusco;Canchis;San Pedro;080607;San Pedro;Pueblo;3515.2;2759;-14.18611111;-71.34305556
Cusco;Canchis;Tinta;080608;Tinta;Villa;3496.0;5436;-14.14527778;-71.40722222
Cusco;Chumbivilcas;Santo Tomás;080701;Santo Tomás;Villa;3675.9;22541;-14.45333333;-72.08222222
Cusco;Chumbivilcas;Capacmarca;080702;Capacmarca;Pueblo;3563.2;4037;-14.00722222;-72.0025
Cusco;Chumbivilcas;Chamaca;080703;Chamaca;Pueblo;3778.8;6288;-14.3025;-71.85222222
Cusco;Chumbivilcas;Colquemarca;080704;Colquemarca;Villa;3606.0;6831;-14.28527778;-72.04
Cusco;Chumbivilcas;Livitaca;080705;Livitaca;Pueblo;3774.2;13121;-14.31277778;-71.68972222
Cusco;Chumbivilcas;Llusco;080706;Llusco;Pueblo;3521.9;3964;-14.3375;-72.11361111
Cusco;Chumbivilcas;Quiñota;080707;Quiñota;Pueblo;3607.2;3964;-14.31111111;-72.13861111
Cusco;Chumbivilcas;Velille;080708;Velille;Villa;3765.5;8649;-14.50861111;-71.88111111
